CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
Introduction,20150930,jour,16,298609.719,5035640,45.4606613522,-73.5791548961
Introduction,20150930,jour,30,297019.155,5047327.872,45.5658176013,-73.5996788432
Introduction,20150930,jour,48,301810.606,5049242.597,45.5830839694,-73.5383082637
Introduction,20150930,jour,38,297967.411,5042113.076,45.5189029564,-73.5874581551
Introduction,20150930,jour,38,298361.991,5042336.565,45.5209177537,-73.5824104136
Introduction,20150930,jour,31,294711.203,5044749.565,45.5425875283,-73.6291923154
Introduction,20150930,jour,38,299026.417,5043745.365,45.5336004969,-73.5739219686
Introduction,20150930,jour,7,288393.406,5037942.5,45.4812149914,-73.7098667884
Introduction,20150930,jour,20,298995.149,5039859.581,45.4986343906,-73.5742762929
Introduction,20150930,jour,22,300674.602,5042545.089,45.522811656,-73.5528093641
Introduction,20150930,jour,39,294982.469,5053272.5,45.6192832046,-73.6258898979
Introduction,20150930,soir,23,301288.144,5044996.365,45.5448725267,-73.5449729718
Introduction,20150930,soir,26,0,0,1,1
Introduction,20150930,soir,10,289365.295,5044822.008,45.5431414604,-73.6976514047
Introduction,20150930,jour,38,298816.603,5042625.584,45.5235225099,-73.5765946391
Introduction,20150930,soir,44,298572.772,5045662.601,45.5508485695,-73.5797545879
Introduction,20150930,soir,38,298789.099,5043463.504,45.531062199,-73.5769570036
Introduction,20151001,nuit,27,293277.531,5047313.84,45.5656394561,-73.6476115721
Introduction,20151001,nuit,7,290890.421,5042362.974,45.5210463567,-73.6780514433
Introduction,20151001,nuit,31,295497.838,5044647.027,45.5416758037,-73.6191171178
Introduction,20151001,nuit,13,293307.42,5033343.081,45.4399254588,-73.6469013619
Introduction,20151001,jour,27,293506.899,5047375.223,45.566195558,-73.6446746214
Introduction,20151001,jour,49,304638.238,5055860.751,45.6426422209,-73.502075131
Introduction,20151001,jour,24,297420.375,5041778,45.5158822345,-73.5944552434
Introduction,20151001,jour,11,295497.874,5037669.532,45.4788895177,-73.6189842912
Introduction,20151001,jour,26,294856.465,5039186.955,45.4925351102,-73.6272193202
Introduction,20151001,jour,21,300176.818,5040527.777,45.5046559349,-73.5591624879
Introduction,20151001,jour,23,300757.487,5045148.612,45.5462396224,-73.5517698419
Introduction,20151001,soir,16,299102.125,5034050,45.4463579246,-73.5728401032
Introduction,20151001,soir,26,294856.465,5039186.955,45.4925351102,-73.6272193202
Introduction,20151001,soir,48,302544.908,5050436.598,45.5938307093,-73.5289039003
Introduction,20151001,jour,16,299724.411,5036841.359,45.4714807484,-73.564913787
Introduction,20151001,soir,12,298941.139,5039320.273,45.4937810121,-73.5749609412
Introduction,20151001,soir,26,294882.06,5040259.196,45.5021839462,-73.6269135268
Introduction,20151002,nuit,26,295084.662,5039709.046,45.4972363196,-73.6243100709
Introduction,20151002,nuit,27,291223.914,5045099.17,45.5456741549,-73.6738583887
Introduction,20151002,nuit,44,299004.631,5045478.274,45.5491936586,-73.5742214195
Introduction,20151002,nuit,38,299097.978,5043852.35,45.5345637771,-73.573006985
Introduction,20151002,nuit,7,0,0,1,1
Introduction,20151002,nuit,30,296793.502,5047967.053,45.5715665924,-73.6025801026
Introduction,20151002,nuit,44,299088.845,5045676.667,45.5509795636,-73.5731452054
Introduction,20151002,nuit,27,293471.157,5047016.106,45.5629635332,-73.645124186
Introduction,20151002,nuit,44,298154.642,5046277.21,45.5563751662,-73.5851180878
Introduction,20151002,jour,42,296786.824,5049019.027,45.581032493,-73.6026829126
Introduction,20151002,jour,42,296850.392,5048899.106,45.579954138,-73.6018663857
Introduction,20151002,jour,23,302168.987,5045443.117,45.5488964456,-73.5336952642
Introduction,20151002,jour,11,293311.278,5036564.519,45.4689135598,-73.6469273038
Introduction,20151002,jour,35,295807.196,5043896.786,45.5349289299,-73.6151419199
Introduction,20151002,jour,11,295907.345,5037321.617,45.4757641564,-73.6137404245
Introduction,20151002,jour,45,297838.218,5055848.559,45.6424976265,-73.5893075769
Introduction,20151002,jour,23,301365.288,5045172.12,45.5464544181,-73.5439862962
Introduction,20151002,soir,45,299201.8,5056987.354,45.6527570604,-73.5718282983
Introduction,20151002,soir,46,301201.122,5051724.263,45.6054118163,-73.5461369262
Introduction,20151002,soir,7,290676.8,5042557.58,45.5227931958,-73.6807915227
Introduction,20151002,soir,44,300391.387,5045816.611,45.5522482921,-73.5564642631
Introduction,20151002,soir,22,300405.066,5042049.158,45.5183474242,-73.5562552549
Introduction,20151002,soir,23,301545.698,5044282.078,45.5384463611,-73.5416699773
Introduction,20151002,soir,45,298869.793,5055885.629,45.6428407682,-73.5760747248
Introduction,20151002,soir,23,301069.868,5045941.065,45.5533721373,-73.5477754233
Introduction,20151002,soir,42,297711.688,5049910,45.5890597637,-73.590844412
Introduction,20151002,soir,49,304883.666,5058959.05,45.6705213095,-73.498926175
Introduction,20151002,soir,39,293565.596,5048890.597,45.5798322842,-73.6439574966
Introduction,20151002,soir,30,294856.031,5047986.609,45.5717175761,-73.6274035288
Introduction,20151002,soir,30,294390.466,5048264.605,45.5742122581,-73.6333743181
Introduction,20151003,nuit,42,297726,5050070,45.5904996344,-73.5906633063
Introduction,20151003,nuit,48,302905.912,5050157.602,45.5913213,-73.5242757683
Introduction,20151003,nuit,42,298502.16,5049256.005,45.583182534,-73.5807052329
Introduction,20151003,nuit,30,293850.225,5047794.881,45.5699772522,-73.6402857245
Introduction,20151003,nuit,35,296800.69,5045293.581,45.5475099012,-73.6024442827
Introduction,20151003,jour,39,294283.505,5052976.548,45.6166099342,-73.6348462843
Introduction,20151003,jour,16,299150.656,5034795,45.4530622066,-73.5722282524
Introduction,20151003,jour,35,296896.401,5043719.082,45.5333430897,-73.6011931299
Introduction,20151003,jour,27,291167.199,5044971.391,45.5445232507,-73.6745811313
Introduction,20151003,jour,30,294934.559,5048109.55,45.5728249536,-73.6263999011
Introduction,20151003,jour,27,293524.683,5046622.521,45.5594228025,-73.6444294375
Introduction,20151003,jour,31,296792.744,5045906.637,45.5530262969,-73.6025560761
Introduction,20151003,jour,27,291350.538,5044736.913,45.5424169053,-73.6722268672
Introduction,20151003,jour,48,302587.88,5051984.705,45.6077611391,-73.5283601382
Introduction,20151003,soir,42,298225.24,5048386.138,45.5753526477,-73.5842421834
Introduction,20151002,jour,44,298954.432,5046036.783,45.554218896,-73.5748709913
Introduction,20151003,soir,48,301460.246,5050556.658,45.5949066798,-73.5428070169
Introduction,20151003,soir,44,298874.842,5046843.336,45.561475858,-73.5759001626
Introduction,20151003,soir,44,0,0,1,1
Introduction,20151003,soir,38,297860.08,5042800.231,45.5250851846,-73.5888417375
Introduction,20151003,soir,46,300110.313,5051497.5,45.6033648394,-73.5601187021
Introduction,20151003,soir,15,299041.774,5038218.045,45.4838635114,-73.5736604432
Introduction,20151004,nuit,13,294402.719,5031068,45.4194702396,-73.6328529481
Introduction,20151004,nuit,16,299591.156,5036358,45.4671302721,-73.5666129151
Introduction,20151004,nuit,22,300495.992,5043391.597,45.5304277842,-73.5551031925
Introduction,20151004,nuit,45,300467.441,5055861.097,45.6426318335,-73.5555793428
Introduction,20151004,nuit,46,300336.36,5050463.505,45.5940621568,-73.5572114735
Introduction,20151004,nuit,22,299875.914,5043429.362,45.5307635028,-73.563042279
Introduction,20151004,jour,27,291867.896,5045435.034,45.5487086213,-73.665620322
Introduction,20151004,jour,8,289665.375,5033202.5,45.4385910864,-73.6934504388
Introduction,20151004,jour,38,298779.441,5043375.154,45.5302671089,-73.577079568
Introduction,20151004,jour,21,299702.811,5041778.579,45.5159078652,-73.5652413157
Introduction,20151004,jour,3,276274.938,5037885,45.4803076137,-73.8648756999
Introduction,20151004,jour,8,289776,5032738.5,45.4344181753,-73.692022279
Introduction,20151004,jour,23,301815.692,5046113.615,45.5549283977,-73.538223986
Introduction,20151004,jour,38,297622.088,5042444.849,45.52188491,-73.5918831945
Introduction,20151004,jour,42,298682.25,5051093,45.59971394,-73.5784204441
Introduction,20151004,jour,42,296332.344,5049151.5,45.5822191403,-73.608509023
Introduction,20151004,jour,46,300866.156,5051344.5,45.6019927923,-73.5504280628
Introduction,20151004,soir,35,296238.4,5044415.577,45.5396026294,-73.6096299585
Introduction,20151004,soir,26,294892.736,5039948.081,45.499384557,-73.6267706304
Introduction,20151004,soir,39,295114.281,5052974.5,45.616603583,-73.624193761
Introduction,20151005,nuit,15,298636.732,5037872.848,45.4807538132,-73.5788374888
Introduction,20151005,nuit,27,294163.348,5045419.469,45.5486074009,-73.6362224239
Introduction,20151005,nuit,26,295226.054,5039934.684,45.4992686589,-73.6225053334
Introduction,20151005,jour,21,299491.211,5041769.078,45.5158207924,-73.5679495787
Introduction,20151005,jour,45,298090.742,5056033.616,45.6441652925,-73.586070686
Introduction,20151005,jour,22,300341.247,5041950.29,45.5174573649,-73.5570712398
Introduction,20151005,jour,27,293016.549,5045666.679,45.550813419,-73.6509152558
Introduction,20151005,jour,10,290193.5,5044529.516,45.5405273814,-73.6870370341
Introduction,20151005,jour,15,297928.779,5035977.126,45.4636886096,-73.5878667533
Introduction,20151005,jour,7,289962.719,5039903.5,45.4988959734,-73.6898521357
Introduction,20151005,jour,20,299750.959,5040587.762,45.5051927527,-73.5646127854
Introduction,20151005,jour,44,298278.748,5047093.322,45.563719985,-73.5835393408
Introduction,20151005,jour,7,290434.128,5042319.774,45.5206483745,-73.6838909873
Introduction,20151005,jour,27,292805.025,5044472.819,45.5400670607,-73.6535950583
Introduction,20151005,jour,11,293311.278,5036564.519,45.4689135598,-73.6469273038
Introduction,20151005,soir,3,281315.313,5040916,45.5077692712,-73.8005482377
Introduction,20151005,soir,38,298682.501,5042832.085,45.5253795221,-73.5783138817
Introduction,20151005,soir,30,297376.276,5046243.079,45.5560601804,-73.5950873771
Introduction,20151005,soir,42,297949.813,5050228,45.5919236032,-73.5877970466
Introduction,20151005,soir,26,294390.134,5040622.21,45.5054433259,-73.633216076
Introduction,20151005,soir,46,300649.313,5050241.5,45.5920664312,-73.5531983992
Introduction,20151005,soir,48,303846.638,5050956.562,45.5985124954,-73.5122204202
Introduction,20151005,soir,16,298790.375,5034487.5,45.4502921613,-73.5768307724
Introduction,20151005,soir,26,295322.251,5040624.054,45.505473207,-73.6212877472
Introduction,20151005,soir,23,301142.044,5046097.404,45.5547793126,-73.5468521645
Introduction,20151006,nuit,35,296880.852,5045423.163,45.5486768407,-73.6014197754
Introduction,20151006,nuit,38,299798.689,5044039.6,45.5362541041,-73.5640372093
Introduction,20151006,nuit,21,300369.45,5041615.981,45.5144492968,-73.5567072251
Introduction,20151006,nuit,26,294107.857,5040344.549,45.5029405506,-73.6368223398
Introduction,20151006,nuit,27,292834.672,5045511.493,45.5494139041,-73.6532408225
Introduction,20151006,nuit,35,296035.013,5043081.574,45.527596255,-73.612210418
Introduction,20151006,jour,27,291630.678,5045538.775,45.5496376708,-73.6686611309
Introduction,20151006,jour,8,289508.813,5032796,45.4349297965,-73.6954389717
Introduction,20151006,jour,38,298872.761,5042316.412,45.5207409388,-73.5758720106
Introduction,20151006,jour,22,299828.604,5042358.585,45.5211278995,-73.5636371159
Introduction,20151006,jour,35,296057.662,5044142.4,45.5371422407,-73.6119393985
Introduction,20151006,jour,11,294265.346,5036382.691,45.4672924302,-73.6347220288
Introduction,20151006,jour,3,279759.219,5041151,45.509829736,-73.8204742424
Introduction,20151006,jour,7,289713.04,5040889.377,45.5077619135,-73.6930772359
Introduction,20151006,jour,42,299578.688,5049531,45.5856659332,-73.5669127479
Introduction,20151006,soir,27,292397.566,5045856.196,45.5525080052,-73.6588475866
Introduction,20151006,soir,38,299163.504,5042402.083,45.5215142515,-73.5721513242
Introduction,20151006,soir,44,298981.268,5048896.073,45.5799479309,-73.5745613029
Introduction,20151006,soir,38,298676.246,5041846.916,45.5165145289,-73.5783816455
Introduction,20151006,soir,22,299946.604,5042404.086,45.521538167,-73.5621270904
Introduction,20151006,soir,42,299138.485,5049217.381,45.5828404535,-73.5725504477
Introduction,20151006,soir,31,295855.482,5045989.191,45.5537577375,-73.6145619137
Introduction,20151006,soir,15,299150.028,5037532.352,45.4776942161,-73.5722677478
Introduction,20151006,soir,35,297594.691,5044758.289,45.5427018217,-73.5922679317
Introduction,20151007,nuit,7,290446.395,5041683.073,45.5149193619,-73.6837153189
Introduction,20151007,nuit,30,296203.827,5047034.674,45.5631697215,-73.6101186734
Introduction,20151007,nuit,44,299159.033,5047916.988,45.5711392862,-73.5722721198
Introduction,20151007,nuit,39,293447.976,5050292.113,45.592441594,-73.6454972487
Introduction,20151007,nuit,11,295308.02,5036426.63,45.4677027621,-73.6213887118
Introduction,20151007,nuit,15,298044.466,5037273.958,45.4753592458,-73.5864052186
Introduction,20151007,jour,35,297258.986,5043698.867,45.5331652057,-73.5965504959
Introduction,20151007,jour,44,299999.2321,5045137.27,45.5461327497,-73.5614802042
Introduction,20151007,jour,44,299078.221,5046839.67,45.5614445713,-73.573294875
Introduction,20151007,jour,44,299078.221,5046839.67,45.5614445713,-73.573294875
Introduction,20151007,jour,44,299078.221,5046839.67,45.5614445713,-73.573294875
Introduction,20151007,jour,38,297170.76,5042285.749,45.5204484732,-73.5976580801
Introduction,20151007,jour,31,296209.48,5046185.069,45.5555247698,-73.6100313347
Introduction,20151007,jour,45,301656.646,5059095.505,45.6717420355,-73.5403447701
Introduction,20151007,jour,22,300613.088,5044193.604,45.5376452591,-73.5536108974
Introduction,20151007,jour,11,294020.833,5035966.328,45.4635420721,-73.637839834
Introduction,20151007,jour,38,297850.917,5042806.414,45.5251407303,-73.5889591257
Introduction,20151007,soir,23,301376.741,5046607.767,45.5593729269,-73.5438496697
Introduction,20151007,soir,26,294770.467,5040231.594,45.5019339767,-73.628340943
Introduction,20151007,soir,35,297944.314,5044533.261,45.5406804676,-73.5877876716
Introduction,20151007,soir,49,304492.813,5055961.68,45.643550352,-73.5039407497
Introduction,20151007,soir,30,297100.86,5047197.066,45.5646414758,-73.5986300787
Introduction,20151007,soir,35,297728.189,5044975.589,45.5446585322,-73.5905615582
Introduction,20151007,soir,38,298400.405,5043627.142,45.5325312143,-73.5819355497
Introduction,20151007,soir,11,295772.649,5036764.005,45.4707447792,-73.6154529882
Introduction,20151007,soir,35,297728.189,5044975.589,45.5446585322,-73.5905615582
Introduction,20151008,nuit,26,295369.144,5040155.012,45.5012532105,-73.6206786362
Introduction,20151008,nuit,21,300557.129,5040684.404,45.5060677477,-73.5542970359
Introduction,20151008,nuit,39,294498.927,5052451.374,45.6118875246,-73.6320729802
Introduction,20151008,nuit,39,294727.298,5052981.628,45.6166622202,-73.6291559305
Introduction,20151008,nuit,39,295886.231,5052967.066,45.6165470218,-73.6142954262
Introduction,20151008,nuit,22,300052.406,5042137.583,45.5191407955,-73.5607701649
Introduction,20151008,nuit,48,303407.611,5051225.1,45.600928134,-73.5178487382
Introduction,20151008,nuit,38,298937.994,5042811.705,45.5251983304,-73.5750429171
Introduction,20151008,nuit,26,295404.851,5039315.628,45.4937005632,-73.6202056533
Introduction,20151008,nuit,31,296022.326,5045885.635,45.5528280291,-73.6124231122
Introduction,20151008,nuit,24,295608.423,5041459.895,45.5129982696,-73.6176412489
Introduction,20151008,jour,23,302362.89,5045863.617,45.5526809587,-73.5312140521
Introduction,20151008,jour,7,289460.25,5040772,45.5067001978,-73.6963086569
Introduction,20151008,jour,38,298049.066,5042327.504,45.5208332593,-73.5864159138
Introduction,20151008,jour,44,299582.375,5047643.001,45.5686771666,-73.5668453377
Introduction,20151008,jour,49,303991.621,5056002.942,45.6439212333,-73.5103703617
Introduction,20151008,jour,38,298673.991,5044232.095,45.5379772645,-73.5784403335
Introduction,20151008,jour,27,292827.483,5048686.36,45.5779821926,-73.6534106285
Introduction,20151008,jour,49,304666.075,5058418.363,45.6656561086,-73.5017187335
Introduction,20151008,jour,11,293647.801,5035290.811,45.4574575971,-73.6425946855
Introduction,20151008,jour,26,295712.262,5039386.545,45.4943427757,-73.6162738237
Introduction,20151008,jour,13,295915.063,5030941,45.4183482654,-73.613526478
Introduction,20151008,soir,35,296381.302,5044052.579,45.5363379845,-73.6077938826
Introduction,20151008,soir,16,299357.906,5036722,45.4704039396,-73.5695998442
Introduction,20151008,soir,3,280464.219,5040158,45.5009193871,-73.811402454
Introduction,20151008,soir,44,300235.686,5045447.612,45.5489269068,-73.5584549942
Introduction,20151008,soir,48,302181.0192,5050121.338,45.590992634,-73.5335662335
Introduction,20151008,soir,22,299962.297,5043016.592,45.5270498448,-73.5619322557
Introduction,20151008,soir,15,297977.688,5036792.036,45.4710220373,-73.5872526354
Introduction,20151008,soir,39,294160.75,5049796.5,45.5879932059,-73.6363509557
Introduction,20151008,soir,23,300822.087,5045301.614,45.547616761,-73.5509437956
Introduction,20151008,soir,16,299802.781,5036797.5,45.4710866495,-73.5639110355
Introduction,20151009,nuit,24,296085.998,5041884.835,45.5168281786,-73.6115364226
Introduction,20151009,nuit,42,298515.938,5049434.5,45.584788809,-73.5805309679
Introduction,20151009,nuit,49,303997.134,5057107.84,45.6538633322,-73.51030146
Introduction,20151009,nuit,42,298493.094,5049037,45.58121178,-73.5808185838
Introduction,20151009,nuit,44,299416.775,5048333.079,45.5748854447,-73.5689745125
Introduction,20151009,nuit,44,299462.675,5048408.579,45.5755651706,-73.5683872273
Introduction,20151009,nuit,30,298278.748,5047093.322,45.563719985,-73.5835393408
Introduction,20151009,jour,23,301343.066,5045816.637,45.5522539005,-73.5442754331
Introduction,20151009,jour,26,295581.987,5040487.15,45.5042447698,-73.6179613127
Introduction,20151009,jour,49,303997.134,5057107.84,45.6538633322,-73.51030146
Introduction,20151009,jour,22,299895.698,5043516.076,45.5315439278,-73.562789856
Introduction,20151009,jour,44,300525.211,5045977.431,45.5536962406,-73.5547516892
Introduction,20151009,jour,26,294927.262,5039809.047,45.4981339608,-73.6263260487
Introduction,20151009,jour,15,299192.516,5038121.849,45.4829991233,-73.5717310227
Introduction,20151010,jour,44,299999.2321,5045137.27,45.5461327497,-73.5614802042
Introduction,20151009,jour,27,294223.731,5046420.08,45.5576121443,-73.6354707383
Introduction,20151009,jour,15,299154.627,5037963.704,45.4815757571,-73.572213881
Introduction,20151009,jour,39,292911.434,5049265.647,45.5831962163,-73.6523490175
Introduction,20151009,jour,13,294869.781,5031476,45.4231484282,-73.6268932265
Introduction,20151009,jour,15,297217.16,5035680.257,45.461009877,-73.5969620946
Introduction,20151009,jour,44,299084.88,5046328.094,45.5568412943,-73.5732035967
Introduction,20151009,soir,46,301184.755,5051638.179,45.6046371247,-73.54634611
Introduction,20151009,soir,16,299532.938,5035483,45.4592561593,-73.5673480556
Introduction,20151009,jour,35,296381.302,5044052.579,45.5363379845,-73.6077938826
Introduction,20151009,soir,44,300142.986,5045235.61,45.547018624,-73.5596401815
Introduction,20151009,soir,35,297822.188,5045128.19,45.5460326377,-73.5893599848
Introduction,20151009,soir,42,297288.813,5051442,45.6028406758,-73.5962875798
Introduction,20151009,soir,49,304768.518,5055752.618,45.6416692355,-73.5004038534
Introduction,20151009,soir,49,304848.093,5056039.629,45.6442518195,-73.4993830311
Introduction,20151010,nuit,35,297258.986,5043698.867,45.5331652057,-73.5965504959
Introduction,20151010,nuit,27,293423.543,5048639.737,45.577572667,-73.6457719148
Introduction,20151010,nuit,8,290128.406,5033652,45.4426457735,-73.6875454195
Introduction,20151010,nuit,46,301047.445,5051666.542,45.6048916148,-73.5481065912
Introduction,20151010,nuit,45,296331.655,5054662.999,45.6318129754,-73.6086135211
Introduction,20151010,nuit,8,288913.563,5036098.5,45.4646339332,-73.7031535597
Introduction,20151010,nuit,23,301378.7,5045894.046,45.5529506297,-73.5438195844
Introduction,20151010,jour,48,303105.805,5052354.099,45.6110864982,-73.5217214453
Introduction,20151010,jour,21,300557.129,5040684.404,45.5060677477,-73.5542970359
Introduction,20151010,jour,35,297258.986,5043698.867,45.5331652057,-73.5965504959
Introduction,20151010,nuit,23,301376.741,5046607.767,45.5593729269,-73.5438496697
Introduction,20151010,jour,48,300756.193,5048742.591,45.5785794335,-73.5518161334
Introduction,20151010,jour,48,302319.505,5050768.095,45.5968128456,-73.5317946131
Introduction,20151010,jour,22,300307.501,5042665.589,45.5238936933,-73.5575097393
Introduction,20151010,soir,16,298796.094,5034558,45.4509266051,-73.5767585178
Introduction,20151010,soir,22,300753.247,5042162.094,45.5193657755,-73.5517994646
Introduction,20151010,soir,23,302189.898,5046513.115,45.5585247393,-73.5334331666
Introduction,20151010,soir,21,300348.088,5041359.186,45.5121384141,-73.5569783083
Introduction,20151010,soir,7,286780.469,5041373.5,45.5120486209,-73.7306246849
Introduction,20151010,soir,38,297938.565,5042924.723,45.5262061884,-73.5878387524
Introduction,20151010,soir,24,295195.589,5042143.301,45.5191422589,-73.6229384108
Introduction,20151010,soir,38,297388.605,5043107.581,45.5278459834,-73.5948819899
Introduction,20151010,soir,23,301244.997,5045014.664,45.5450369688,-73.5455256468
Introduction,20151010,soir,7,287338.67,5042541.341,45.5225714504,-73.7235221538
Introduction,20151011,nuit,45,299569.702,5056849.618,45.6515205562,-73.5671064159
Introduction,20151011,nuit,42,297914.93,5048385.753,45.5753461822,-73.5882181651
Introduction,20150909,soir,48,299686.7,5050622.824,45.5954912801,-73.5655399748
Introduction,20151011,jour,44,298154.642,5046277.21,45.5563751662,-73.5851180878
Introduction,20151011,jour,20,299401.256,5039227.553,45.4929503883,-73.5690729789
Introduction,20151011,jour,15,297560.688,5035657.689,45.4608104435,-73.5925690612
Introduction,20151011,jour,8,289292.688,5033030,45.4370306817,-73.6982086528
Introduction,20151011,jour,42,297361.463,5051180.467,45.6004881146,-73.595352278
Introduction,20151011,jour,16,298848.313,5035371,45.4582428314,-73.5761007499
Introduction,20151011,jour,26,295369.144,5040155.012,45.5012532105,-73.6206786362
Introduction,20151011,jour,45,299759.661,5056590.902,45.6491939858,-73.564666503
Introduction,20151011,jour,38,298711.754,5043345.718,45.5300016446,-73.5779457795
Introduction,20151011,jour,38,298711.754,5043345.718,45.5300016446,-73.5779457795
Introduction,20151011,jour,15,298792.152,5038772.284,45.4888486988,-73.5768604398
Introduction,20151011,soir,42,296281.75,5048683,45.5780028228,-73.6091491914
Introduction,20151011,soir,27,292834.672,5045511.493,45.5494139041,-73.6532408225
Introduction,20150930,nuit,44,298813.37,5047351.779,45.566050468,-73.5766938316
Introduction,20151011,jour,8,292001.406,5034241,45.4479826822,-73.6636184869
Introduction,20151011,soir,38,298430.605,5042440.581,45.5218543608,-73.5815334657
Introduction,20151011,soir,30,296693.779,5046159.574,45.5553011637,-73.6038277983
Introduction,20151011,soir,48,300171.396,5049802.947,45.5881171885,-73.5593195911
Introduction,20151011,soir,35,296701.901,5043950.581,45.5354239692,-73.6036872198
Introduction,20151011,soir,48,299938.878,5050247.579,45.5921165287,-73.5623039364
Introduction,20151011,soir,8,292008.594,5033364,45.4400911407,-73.6635037971
Introduction,20151011,soir,38,298592.465,5041712.068,45.5153003716,-73.5794523008
Introduction,20151012,nuit,10,291058.494,5044150.499,45.5371344593,-73.6759501553
Introduction,20151012,nuit,42,296281.75,5048683,45.5780028228,-73.6091491914
Introduction,20151012,nuit,23,302328.289,5045785.617,45.5519789654,-73.5316568212
Introduction,20151012,nuit,38,298732.354,5042098.301,45.5187770819,-73.5776665977
Introduction,20151012,jour,26,295226.054,5039934.684,45.4992686589,-73.6225053334
Introduction,20151012,jour,35,295900.907,5043647.576,45.5326876508,-73.6139375385
Introduction,20151012,jour,46,301595.965,5051971,45.6076339532,-73.5410767364
Introduction,20151012,jour,26,295352.941,5039834.515,45.4983690261,-73.6208798005
Introduction,20151012,jour,24,295529.25,5041833.5,45.516359066,-73.6186616321
Introduction,20151012,jour,44,297475.783,5045786.385,45.5519517474,-73.5938059981
Introduction,20151012,jour,27,292273.804,5044543.543,45.5406941105,-73.6603991
Introduction,20151012,jour,38,298530.183,5043844.758,45.534490584,-73.5802767584
Introduction,20151012,jour,27,292273.804,5044543.543,45.5406941105,-73.6603991
Introduction,20151012,jour,48,304153.687,5049731.424,45.5874887042,-73.5082829715
Introduction,20151012,jour,38,299143.004,5042735.73,45.5245163718,-73.5724175909
Introduction,20151012,jour,35,297023.195,5044459.583,45.5400078133,-73.5995814954
Introduction,20151012,soir,24,295388.197,5041597.822,45.5142364535,-73.6204625213
Introduction,20151012,soir,21,300547.621,5041231.076,45.5109868727,-73.5544234524
Introduction,20151012,soir,38,297466.944,5042443.102,45.5218675751,-73.5938691368
Introduction,20151012,soir,46,300557.515,5051723.475,45.6054010956,-73.5543878342
Introduction,20151012,soir,38,298711.754,5043345.718,45.5300016446,-73.5779457795
Introduction,20151012,soir,48,300610.951,5049397.667,45.5844731459,-73.5536828374
Introduction,20151012,soir,30,294904.159,5047548.921,45.567779813,-73.626778047
Introduction,20151013,nuit,26,294776.752,5040628.053,45.5055015663,-73.6282686197
Introduction,20151013,nuit,22,300052.406,5042137.583,45.5191407955,-73.5607701649
Introduction,20151013,nuit,44,297696.886,5045530.939,45.5496554469,-73.590970484
Introduction,20151013,nuit,16,299802.781,5036797.5,45.4710866495,-73.5639110355
Introduction,20151013,nuit,10,288727.42,5044500.865,45.5402372906,-73.7058092119
Introduction,20151013,nuit,38,297436.626,5042926.097,45.5262134304,-73.5942644898
Introduction,20151013,nuit,22,300226.341,5042024.902,45.5181280094,-73.5585427114
Introduction,20151013,nuit,44,300012.687,5044934.607,45.544309208,-73.5613059142
Introduction,20151013,nuit,10,288628.198,5044071.997,45.5363759049,-73.7070655753
Introduction,20151013,nuit,42,298482.594,5050778.5,45.5968821984,-73.5809756635
Introduction,20151013,nuit,23,301846.155,5044965.814,45.5446002075,-73.5378268774
Introduction,20151013,nuit,15,297209.236,5035918.885,45.4631570808,-73.5970671037
Introduction,20151013,jour,11,294020.833,5035966.328,45.4635420721,-73.637839834
Introduction,20151013,jour,49,305341.57,5054939.555,45.634352908,-73.4930536036
Introduction,20151013,jour,3,280734.598,5040653.009,45.5053830057,-73.8079669997
Introduction,20151013,jour,46,300110.313,5051497.5,45.6033648394,-73.5601187021
Introduction,20151013,jour,7,288226.717,5042794.234,45.5248687446,-73.7121629151
Introduction,20151013,jour,46,298947.094,5052166,45.6093713551,-73.5750384126
Introduction,20151013,jour,48,301047.504,5047742.662,45.5695833898,-73.5480756849
Introduction,20151013,jour,38,299050.703,5042592.084,45.5232230339,-73.5735974886
Introduction,20151013,jour,48,302191.467,5047851.975,45.5705722512,-73.5334202118
Introduction,20151013,jour,48,301444.251,5047555.355,45.5678999668,-73.5429914149
Introduction,20151013,jour,15,300412.165,5037626.812,45.4785532838,-73.5561248394
Introduction,20151013,jour,38,298051.758,5042246.261,45.520102229,-73.586380336
Introduction,20151013,jour,27,293431.918,5048134.051,45.5730224962,-73.6456528385
Introduction,20151013,jour,39,295482.584,5053333.282,45.6198370217,-73.6194781147
Introduction,20151013,jour,30,296556.025,5046336.184,45.5568887416,-73.6055951813
Introduction,20151013,jour,13,296486.781,5031434,45.422791575,-73.606229735
Introduction,20151013,jour,33,293621.62,5043460.884,45.5309748955,-73.6431155346
Introduction,20151013,jour,46,301159.931,5051394.617,45.6024453589,-73.5466625275
Introduction,20151013,jour,20,300091.271,5040012.048,45.5000146132,-73.5602522751
Introduction,20151013,jour,39,295304.186,5050429.801,45.5937083706,-73.6217092112
Introduction,20151013,jour,48,302500.472,5051776.152,45.6058842402,-73.5294797556
Introduction,20151013,jour,33,295211.722,5042676.068,45.523936521,-73.6227423294
Introduction,20151013,jour,3,283579,5040261,45.5019479148,-73.7715504252
Introduction,20151013,jour,35,295989.202,5044067.299,45.5364655926,-73.6128146269
Introduction,20151013,jour,38,299857.396,5043345.211,45.5300061489,-73.5632785127
Introduction,20151013,soir,8,290515.25,5034026.5,45.4460237152,-73.6826113316
